2026/09/20 22:03:11.016, 0, 15766, 16380, 6.95, 38
2026/09/20 22:03:12.024, 100, 15766, 16380, 22.43, 48
2026/09/20 22:03:13.024, 100, 15766, 16380, 69.28, 51
2026/09/20 22:03:14.024, 100, 15766, 16380, 69.13, 52
2026/09/20 22:03:15.025, 100, 15766, 16380, 68.93, 53
2026/09/20 22:03:16.025, 100, 15766, 16380, 68.67, 53
2026/09/20 22:03:17.025, 100, 15766, 16380, 68.64, 53
2026/09/20 22:03:18.025, 100, 15766, 16380, 68.85, 55
2026/09/20 22:03:19.026, 100, 15766, 16380, 68.57, 55
2026/09/20 22:03:20.026, 100, 15766, 16380, 68.56, 56
2026/09/20 22:03:21.026, 100, 15766, 16380, 68.54, 55
2026/09/20 22:03:22.027, 100, 15766, 16380, 68.19, 56
2026/09/20 22:03:23.027, 100, 15766, 16380, 68.55, 56
2026/09/20 22:03:24.027, 100, 15766, 16380, 68.23, 57
2026/09/20 22:03:25.027, 100, 15766, 16380, 67.70, 57
2026/09/20 22:03:26.027, 100, 15766, 16380, 68.18, 57
2026/09/20 22:03:27.028, 100, 15766, 16380, 68.08, 58
2026/09/20 22:03:28.028, 100, 15766, 16380, 68.21, 58
2026/09/20 22:03:29.028, 100, 15766, 16380, 67.83, 58
2026/09/20 22:03:30.028, 100, 15766, 16380, 68.09, 59
2026/09/20 22:03:31.028, 100, 15766, 16380, 68.36, 59
2026/09/20 22:03:32.029, 100, 15766, 16380, 68.04, 59
2026/09/20 22:03:33.029, 100, 15766, 16380, 67.91, 59
2026/09/20 22:03:34.030, 100, 15766, 16380, 67.50, 60
2026/09/20 22:03:35.030, 100, 15766, 16380, 67.72, 60
2026/09/20 22:03:36.030, 100, 15766, 16380, 67.62, 59
2026/09/20 22:03:37.031, 100, 15766, 16380, 67.86, 60
2026/09/20 22:03:38.031, 99, 15766, 16380, 67.67, 62
2026/09/20 22:03:39.031, 100, 15766, 16380, 67.27, 61
2026/09/20 22:03:40.031, 100, 15766, 16380, 68.83, 60
2026/09/20 22:03:41.032, 100, 15766, 16380, 67.89, 62
2026/09/20 22:03:42.032, 100, 15766, 16380, 67.62, 62
2026/09/20 22:03:43.032, 100, 15766, 16380, 67.75, 62
2026/09/20 22:03:44.032, 100, 15766, 16380, 67.54, 61
2026/09/20 22:03:45.032, 100, 15766, 16380, 67.80, 62
2026/09/20 22:03:46.033, 100, 15766, 16380, 67.43, 62
2026/09/20 22:03:47.033, 100, 15766, 16380, 68.06, 63
2026/09/20 22:03:48.033, 100, 15766, 16380, 67.31, 63
2026/09/20 22:03:49.033, 100, 15766, 16380, 67.93, 62
2026/09/20 22:03:50.034, 100, 15766, 16380, 68.68, 64
2026/09/20 22:03:51.035, 100, 15766, 16380, 67.87, 64
2026/09/20 22:03:52.035, 100, 15766, 16380, 67.50, 63
2026/09/20 22:03:53.035, 100, 15766, 16380, 69.03, 63
2026/09/20 22:03:54.035, 100, 15766, 16380, 67.21, 65
2026/09/20 22:03:55.036, 100, 15766, 16380, 66.93, 65
2026/09/20 22:03:56.036, 100, 15766, 16380, 67.60, 65
2026/09/20 22:03:57.036, 100, 15766, 16380, 66.51, 65
2026/09/20 22:03:58.036, 100, 15766, 16380, 67.88, 66
2026/09/20 22:03:59.036, 100, 15766, 16380, 68.45, 65
2026/09/20 22:04:00.037, 100, 15766, 16380, 66.77, 65
2026/09/20 22:04:01.037, 100, 15766, 16380, 68.17, 66
2026/09/20 22:04:02.037, 100, 15766, 16380, 66.29, 66
2026/09/20 22:04:03.037, 100, 15766, 16380, 66.59, 66
2026/09/20 22:04:04.038, 100, 15766, 16380, 66.75, 67
2026/09/20 22:04:05.039, 100, 15766, 16380, 65.99, 66
2026/09/20 22:04:06.039, 100, 15766, 16380, 66.06, 67
2026/09/20 22:04:07.039, 100, 15766, 16380, 67.52, 65
2026/09/20 22:04:08.039, 100, 15766, 16380, 67.74, 66
