2026/09/21 16:06:33.812, 0, 10054, 16380, 6.00, 33
2026/09/21 16:06:34.817, 0, 10054, 16380, 5.97, 33
2026/09/21 16:06:35.817, 0, 10058, 16380, 5.98, 33
2026/09/21 16:06:36.817, 100, 10058, 16380, 23.98, 43
2026/09/21 16:06:37.818, 100, 10058, 16380, 56.06, 45
2026/09/21 16:06:38.818, 100, 10058, 16380, 56.10, 46
2026/09/21 16:06:39.818, 100, 10058, 16380, 56.43, 46
2026/09/21 16:06:40.819, 100, 10058, 16380, 56.46, 47
2026/09/21 16:06:41.820, 95, 10058, 16380, 56.70, 47
2026/09/21 16:06:42.820, 100, 10058, 16380, 56.78, 48
2026/09/21 16:06:43.820, 100, 10058, 16380, 56.87, 49
2026/09/21 16:06:44.820, 100, 10058, 16380, 57.03, 49
2026/09/21 16:06:45.821, 100, 10058, 16380, 57.12, 50
2026/09/21 16:06:46.821, 100, 10058, 16380, 57.46, 49
2026/09/21 16:06:47.821, 100, 10058, 16380, 57.34, 50
2026/09/21 16:06:48.822, 100, 10058, 16380, 57.65, 51
2026/09/21 16:06:49.822, 100, 10058, 16380, 57.55, 51
2026/09/21 16:06:50.822, 100, 10058, 16380, 57.80, 51
2026/09/21 16:06:51.823, 100, 10058, 16380, 57.78, 52
2026/09/21 16:06:52.823, 100, 10058, 16380, 58.08, 52
2026/09/21 16:06:53.823, 100, 10058, 16380, 57.93, 52
2026/09/21 16:06:54.823, 100, 10058, 16380, 58.37, 53
2026/09/21 16:06:55.824, 100, 10058, 16380, 58.30, 54
2026/09/21 16:06:56.824, 100, 10058, 16380, 58.59, 53
2026/09/21 16:06:57.825, 100, 10058, 16380, 58.40, 54
2026/09/21 16:06:58.825, 100, 10058, 16380, 58.67, 54
2026/09/21 16:06:59.825, 100, 10058, 16380, 58.61, 54
2026/09/21 16:07:00.826, 100, 10058, 16380, 58.83, 54
2026/09/21 16:07:01.826, 100, 10058, 16380, 58.81, 55
2026/09/21 16:07:02.826, 100, 10058, 16380, 59.05, 55
2026/09/21 16:07:03.827, 100, 10058, 16380, 58.99, 55
2026/09/21 16:07:04.827, 100, 10058, 16380, 59.34, 56
2026/09/21 16:07:05.827, 100, 10058, 16380, 59.25, 56
2026/09/21 16:07:06.827, 94, 10058, 16380, 59.56, 56
2026/09/21 16:07:07.828, 100, 10058, 16380, 59.47, 56
2026/09/21 16:07:08.828, 94, 10058, 16380, 59.81, 56
2026/09/21 16:07:09.828, 100, 10058, 16380, 59.57, 57
2026/09/21 16:07:10.829, 94, 10058, 16380, 60.02, 57
2026/09/21 16:07:11.829, 100, 10058, 16380, 59.93, 58
2026/09/21 16:07:12.829, 100, 10058, 16380, 59.91, 58
2026/09/21 16:07:13.830, 100, 10058, 16380, 60.08, 58
2026/09/21 16:07:14.830, 100, 10058, 16380, 60.18, 58
2026/09/21 16:07:15.830, 100, 10058, 16380, 60.18, 59
2026/09/21 16:07:16.831, 100, 10058, 16380, 60.16, 59
2026/09/21 16:07:17.831, 100, 10058, 16380, 60.33, 59
2026/09/21 16:07:18.831, 100, 10058, 16380, 60.35, 59
2026/09/21 16:07:19.832, 100, 10058, 16380, 60.43, 59
2026/09/21 16:07:20.832, 100, 10058, 16380, 60.33, 60
2026/09/21 16:07:21.832, 100, 10058, 16380, 60.37, 60
2026/09/21 16:07:22.833, 100, 10058, 16380, 60.44, 60
2026/09/21 16:07:23.833, 100, 10058, 16380, 60.42, 60
2026/09/21 16:07:24.833, 94, 10058, 16380, 60.81, 60
2026/09/21 16:07:25.834, 100, 10058, 16380, 60.74, 61
2026/09/21 16:07:26.834, 93, 10058, 16380, 60.85, 61
2026/09/21 16:07:27.834, 100, 10058, 16380, 60.82, 61
2026/09/21 16:07:28.835, 93, 10058, 16380, 60.97, 61
2026/09/21 16:07:29.835, 100, 10058, 16380, 61.09, 61
2026/09/21 16:07:30.835, 97, 10058, 16380, 61.28, 61
2026/09/21 16:07:31.836, 100, 10058, 16380, 60.99, 63
2026/09/21 16:07:32.836, 100, 10058, 16380, 61.42, 62
2026/09/21 16:07:33.836, 100, 10058, 16380, 61.05, 62
2026/09/21 16:07:34.837, 100, 10058, 16380, 61.35, 62
2026/09/21 16:07:35.837, 100, 10058, 16380, 61.28, 62
2026/09/21 16:07:36.837, 100, 10058, 16380, 61.51, 63
2026/09/21 16:07:37.838, 100, 10058, 16380, 61.33, 63
2026/09/21 16:07:38.838, 100, 10058, 16380, 61.36, 63
2026/09/21 16:07:39.838, 100, 10058, 16380, 61.45, 63
2026/09/21 16:07:40.839, 100, 10058, 16380, 61.86, 63
2026/09/21 16:07:41.839, 100, 10058, 16380, 61.41, 64
2026/09/21 16:07:42.839, 100, 10058, 16380, 61.96, 64
2026/09/21 16:07:43.840, 100, 10058, 16380, 61.56, 64
2026/09/21 16:07:44.840, 100, 10058, 16380, 61.64, 64
2026/09/21 16:07:45.840, 100, 10058, 16380, 61.33, 64
2026/09/21 16:07:46.841, 100, 10058, 16380, 62.12, 64
2026/09/21 16:07:47.841, 100, 10058, 16380, 61.79, 65
2026/09/21 16:07:48.841, 100, 10058, 16380, 62.39, 64
2026/09/21 16:07:49.842, 100, 10058, 16380, 61.74, 65
2026/09/21 16:07:50.842, 100, 10058, 16380, 62.30, 65
2026/09/21 16:07:51.842, 100, 10058, 16380, 62.31, 65
2026/09/21 16:07:52.843, 100, 10058, 16380, 62.22, 65
2026/09/21 16:07:53.843, 100, 10058, 16380, 62.01, 66
2026/09/21 16:07:54.843, 100, 10058, 16380, 62.00, 66
2026/09/21 16:07:55.844, 100, 10058, 16380, 61.88, 66
2026/09/21 16:07:56.844, 100, 10058, 16380, 61.99, 65
2026/09/21 16:07:57.845, 100, 10058, 16380, 61.97, 66
2026/09/21 16:07:58.845, 100, 10058, 16380, 61.84, 66
2026/09/21 16:07:59.845, 100, 10058, 16380, 61.94, 66
2026/09/21 16:08:00.845, 100, 10058, 16380, 61.97, 66
2026/09/21 16:08:01.846, 100, 10058, 16380, 62.08, 67
2026/09/21 16:08:02.847, 100, 10058, 16380, 61.86, 66
2026/09/21 16:08:03.847, 100, 10058, 16380, 62.43, 66
2026/09/21 16:08:04.847, 100, 10058, 16380, 62.01, 67
2026/09/21 16:08:05.848, 100, 10058, 16380, 62.01, 66
2026/09/21 16:08:06.848, 100, 10058, 16380, 61.96, 68
2026/09/21 16:08:07.848, 100, 10058, 16380, 62.14, 66
2026/09/21 16:08:08.849, 93, 10058, 16380, 62.40, 67
2026/09/21 16:08:09.849, 100, 10058, 16380, 62.17, 67
2026/09/21 16:08:10.849, 100, 10058, 16380, 62.00, 67
2026/09/21 16:08:11.850, 100, 10058, 16380, 62.17, 67
2026/09/21 16:08:12.850, 100, 10058, 16380, 62.36, 67
2026/09/21 16:08:13.850, 100, 10058, 16380, 62.25, 67
2026/09/21 16:08:14.850, 100, 10058, 16380, 62.19, 67
2026/09/21 16:08:15.850, 100, 10058, 16380, 62.05, 69
