2026/09/20 23:15:05.267, 0, 25976, 32623, 34.28, 40
2026/09/20 23:15:06.271, 0, 26264, 32623, 38.95, 40
2026/09/20 23:15:07.272, 0, 26264, 32623, 34.00, 39
2026/09/20 23:15:08.274, 100, 26264, 32623, 174.33, 52
2026/09/20 23:15:09.274, 100, 26264, 32623, 200.02, 54
2026/09/20 23:15:10.274, 100, 26264, 32623, 199.98, 55
2026/09/20 23:15:11.275, 100, 26264, 32623, 199.98, 56
2026/09/20 23:15:12.275, 100, 26264, 32623, 200.01, 57
2026/09/20 23:15:13.275, 100, 26264, 32623, 199.99, 58
2026/09/20 23:15:14.276, 100, 26264, 32623, 199.98, 58
2026/09/20 23:15:15.276, 100, 26264, 32623, 200.00, 58
2026/09/20 23:15:16.276, 100, 26264, 32623, 200.00, 59
2026/09/20 23:15:17.277, 100, 26264, 32623, 199.87, 59
2026/09/20 23:15:18.277, 95, 26264, 32623, 199.26, 60
2026/09/20 23:15:19.277, 100, 26264, 32623, 200.91, 61
2026/09/20 23:15:20.277, 100, 26264, 32623, 199.99, 60
2026/09/20 23:15:21.278, 100, 26264, 32623, 199.99, 62
2026/09/20 23:15:22.278, 100, 26264, 32623, 199.86, 62
2026/09/20 23:15:23.278, 100, 26264, 32623, 200.27, 61
2026/09/20 23:15:24.279, 100, 26264, 32623, 192.32, 61
2026/09/20 23:15:25.279, 100, 26264, 32623, 190.81, 61
2026/09/20 23:15:26.279, 0, 26264, 32623, 137.84, 51
2026/09/20 23:15:27.279, 0, 26264, 32623, 50.51, 49
2026/09/20 23:15:28.280, 4, 26264, 32623, 78.18, 52
2026/09/20 23:15:29.280, 51, 26264, 32623, 56.21, 53
2026/09/20 23:15:30.280, 91, 26264, 32623, 196.57, 59
2026/09/20 23:15:31.280, 94, 26264, 32623, 199.61, 60
2026/09/20 23:15:32.281, 94, 26264, 32623, 200.53, 60
2026/09/20 23:15:33.281, 93, 26264, 32623, 197.57, 60
2026/09/20 23:15:34.281, 0, 26264, 32623, 158.92, 52
2026/09/20 23:15:35.281, 0, 26264, 32623, 62.97, 50
2026/09/20 23:15:36.282, 100, 27064, 32623, 116.08, 60
2026/09/20 23:15:37.282, 100, 27064, 32623, 200.03, 61
2026/09/20 23:15:38.282, 100, 27064, 32623, 199.99, 62
2026/09/20 23:15:39.283, 100, 27064, 32623, 199.98, 63
2026/09/20 23:15:40.283, 100, 27064, 32623, 200.00, 63
2026/09/20 23:15:41.283, 100, 27064, 32623, 200.00, 64
2026/09/20 23:15:42.284, 100, 27064, 32623, 200.01, 63
2026/09/20 23:15:43.284, 100, 27064, 32623, 199.95, 64
2026/09/20 23:15:44.284, 99, 27064, 32623, 199.85, 65
2026/09/20 23:15:45.284, 100, 27064, 32623, 200.21, 65
2026/09/20 23:15:46.285, 100, 27064, 32623, 200.01, 65
2026/09/20 23:15:47.285, 100, 27064, 32623, 200.00, 66
2026/09/20 23:15:48.285, 100, 27064, 32623, 199.99, 65
2026/09/20 23:15:49.286, 100, 27064, 32623, 199.88, 66
2026/09/20 23:15:50.286, 100, 27064, 32623, 200.24, 66
2026/09/20 23:15:51.286, 100, 27064, 32623, 200.01, 66
2026/09/20 23:15:52.287, 100, 27064, 32623, 199.98, 66
2026/09/20 23:15:53.287, 100, 27064, 32623, 199.91, 66
2026/09/20 23:15:54.287, 100, 27064, 32623, 200.07, 66
2026/09/20 23:15:55.287, 100, 27064, 32623, 194.60, 67
2026/09/20 23:15:56.341, 100, 27064, 32623, 199.98, 68
2026/09/20 23:15:57.341, 100, 27064, 32623, 200.03, 67
2026/09/20 23:15:58.341, 100, 27064, 32623, 199.98, 67
2026/09/20 23:15:59.341, 100, 27064, 32623, 199.98, 69
2026/09/20 23:16:00.342, 99, 27064, 32623, 199.80, 69
2026/09/20 23:16:01.342, 100, 27064, 32623, 200.03, 68
2026/09/20 23:16:02.342, 100, 27064, 32623, 199.96, 68
2026/09/20 23:16:03.342, 100, 27064, 32623, 200.03, 68
2026/09/20 23:16:04.342, 100, 27064, 32623, 199.99, 68
2026/09/20 23:16:05.343, 100, 27064, 32623, 199.97, 68
2026/09/20 23:16:06.343, 100, 27064, 32623, 200.07, 68
2026/09/20 23:16:07.343, 100, 27064, 32623, 200.01, 69
2026/09/20 23:16:08.343, 94, 27064, 32623, 199.75, 70
2026/09/20 23:16:09.343, 100, 27064, 32623, 200.26, 70
2026/09/20 23:16:10.344, 100, 27064, 32623, 199.99, 70
2026/09/20 23:16:11.344, 100, 27064, 32623, 200.02, 71
2026/09/20 23:16:12.344, 100, 27064, 32623, 199.99, 71
2026/09/20 23:16:13.344, 93, 27064, 32623, 198.97, 71
2026/09/20 23:16:14.345, 100, 27064, 32623, 200.01, 69
2026/09/20 23:16:15.345, 100, 27064, 32623, 199.94, 70
2026/09/20 23:16:16.345, 100, 27064, 32623, 200.04, 71
2026/09/20 23:16:17.345, 100, 27064, 32623, 199.99, 70
2026/09/20 23:16:18.346, 100, 27064, 32623, 200.00, 71
2026/09/20 23:16:19.346, 100, 27064, 32623, 200.02, 70
2026/09/20 23:16:20.346, 100, 27064, 32623, 200.01, 70
2026/09/20 23:16:21.347, 100, 27064, 32623, 193.71, 71
2026/09/20 23:16:22.347, 99, 27064, 32623, 199.82, 72
2026/09/20 23:16:23.347, 100, 27064, 32623, 200.19, 71
2026/09/20 23:16:24.347, 95, 27064, 32623, 199.49, 70
2026/09/20 23:16:25.348, 100, 27064, 32623, 200.54, 71
2026/09/20 23:16:26.349, 100, 27064, 32623, 199.93, 71
2026/09/20 23:16:27.349, 100, 27064, 32623, 200.61, 72
2026/09/20 23:16:28.349, 100, 27064, 32623, 199.87, 71
2026/09/20 23:16:29.350, 100, 27064, 32623, 200.13, 73
2026/09/20 23:16:30.350, 100, 27064, 32623, 199.90, 73
2026/09/20 23:16:31.350, 100, 27064, 32623, 200.05, 71
2026/09/20 23:16:32.350, 100, 27064, 32623, 199.89, 73
2026/09/20 23:16:33.351, 100, 27064, 32623, 200.05, 73
2026/09/20 23:16:34.351, 100, 27064, 32623, 199.86, 71
2026/09/20 23:16:35.351, 100, 27064, 32623, 200.11, 71
2026/09/20 23:16:36.352, 100, 27064, 32623, 199.94, 74
2026/09/20 23:16:37.352, 100, 27064, 32623, 200.82, 73
2026/09/20 23:16:38.352, 94, 27064, 32623, 199.35, 72
2026/09/20 23:16:39.352, 100, 27064, 32623, 200.70, 73
2026/09/20 23:16:40.353, 99, 27064, 32623, 199.93, 73
2026/09/20 23:16:41.353, 100, 27064, 32623, 200.08, 73
2026/09/20 23:16:42.353, 100, 27064, 32623, 199.99, 73
2026/09/20 23:16:43.354, 100, 27064, 32623, 199.98, 73
2026/09/20 23:16:44.354, 100, 27064, 32623, 200.01, 71
2026/09/20 23:16:45.354, 100, 27064, 32623, 199.97, 72
2026/09/20 23:16:46.354, 100, 27064, 32623, 200.01, 74
2026/09/20 23:16:47.355, 100, 27064, 32623, 199.96, 73
2026/09/20 23:16:48.355, 100, 27064, 32623, 200.02, 72
2026/09/20 23:16:49.355, 100, 27064, 32623, 199.89, 74
2026/09/20 23:16:50.355, 100, 27064, 32623, 200.53, 72
2026/09/20 23:16:51.356, 100, 27064, 32623, 200.00, 74
2026/09/20 23:16:52.356, 100, 27064, 32623, 199.98, 71
2026/09/20 23:16:53.356, 100, 27064, 32623, 200.00, 73
2026/09/20 23:16:54.356, 100, 27064, 32623, 194.48, 73
2026/09/20 23:16:55.357, 100, 27064, 32623, 200.05, 74
2026/09/20 23:16:56.357, 100, 27064, 32623, 199.91, 72
2026/09/20 23:16:57.357, 100, 27064, 32623, 200.11, 71
2026/09/20 23:16:58.357, 100, 27064, 32623, 199.99, 73
2026/09/20 23:16:59.358, 100, 27064, 32623, 200.02, 74
2026/09/20 23:17:00.358, 100, 27064, 32623, 199.98, 74
2026/09/20 23:17:01.358, 100, 27064, 32623, 200.01, 73
2026/09/20 23:17:02.359, 100, 27064, 32623, 200.00, 74
2026/09/20 23:17:03.359, 94, 27064, 32623, 199.42, 72
2026/09/20 23:17:04.359, 100, 27064, 32623, 200.64, 74
2026/09/20 23:17:05.360, 100, 27064, 32623, 200.01, 74
2026/09/20 23:17:06.360, 100, 27064, 32623, 199.99, 74
2026/09/20 23:17:07.360, 100, 27064, 32623, 200.01, 74
2026/09/20 23:17:08.360, 100, 27064, 32623, 199.93, 75
2026/09/20 23:17:09.361, 100, 27064, 32623, 200.05, 71
2026/09/20 23:17:10.361, 100, 27064, 32623, 200.01, 73
2026/09/20 23:17:11.361, 100, 27064, 32623, 200.01, 75
2026/09/20 23:17:12.361, 100, 27064, 32623, 200.00, 74
2026/09/20 23:17:13.362, 94, 27064, 32623, 199.71, 74
2026/09/20 23:17:14.362, 100, 27064, 32623, 200.29, 74
2026/09/20 23:17:15.363, 100, 27064, 32623, 200.00, 74
2026/09/20 23:17:16.363, 100, 27064, 32623, 199.98, 72
2026/09/20 23:17:17.363, 100, 27064, 32623, 200.01, 74
2026/09/20 23:17:18.364, 99, 27064, 32623, 199.81, 74
2026/09/20 23:17:19.364, 100, 27064, 32623, 200.00, 75
2026/09/20 23:17:20.364, 100, 27064, 32623, 200.01, 72
2026/09/20 23:17:21.364, 100, 27064, 32623, 199.97, 75
2026/09/20 23:17:22.365, 100, 27064, 32623, 200.04, 73
2026/09/20 23:17:23.365, 100, 27064, 32623, 199.99, 74
2026/09/20 23:17:24.365, 100, 27064, 32623, 200.00, 75
2026/09/20 23:17:25.366, 100, 27064, 32623, 199.99, 73
2026/09/20 23:17:26.366, 99, 27064, 32623, 199.94, 75
