2026/09/20 15:23:43.613, 0, 22752, 24576, 129.57, 60
2026/09/20 15:23:44.618, 0, 22752, 24576, 129.12, 59
2026/09/20 15:23:45.618, 0, 22752, 24576, 128.59, 59
2026/09/20 15:23:46.619, 0, 22752, 24576, 128.31, 58
2026/09/20 15:23:47.619, 0, 22752, 24576, 127.99, 58
2026/09/20 15:23:48.620, 0, 22752, 24576, 127.64, 58
2026/09/20 15:23:49.620, 0, 22752, 24576, 127.18, 57
2026/09/20 15:23:50.621, 0, 22752, 24576, 126.78, 57
2026/09/20 15:23:51.621, 0, 22752, 24576, 126.45, 57
2026/09/20 15:23:52.621, 0, 22752, 24576, 125.79, 56
2026/09/20 15:23:53.622, 100, 22752, 24576, 249.73, 61
2026/09/20 15:23:54.622, 99, 22752, 24576, 342.51, 62
2026/09/20 15:23:55.623, 100, 22752, 24576, 343.44, 62
2026/09/20 15:23:56.624, 100, 22752, 24576, 342.23, 62
2026/09/20 15:23:57.624, 99, 22752, 24576, 341.90, 63
2026/09/20 15:23:58.625, 100, 22752, 24576, 344.87, 63
2026/09/20 15:23:59.625, 100, 22752, 24576, 345.47, 63
2026/09/20 15:24:00.626, 100, 22752, 24576, 346.02, 63
2026/09/20 15:24:01.626, 100, 22752, 24576, 341.87, 63
2026/09/20 15:24:02.626, 100, 22752, 24576, 342.04, 63
2026/09/20 15:24:03.627, 100, 22752, 24576, 342.51, 63
2026/09/20 15:24:04.627, 100, 22752, 24576, 342.47, 64
2026/09/20 15:24:05.628, 100, 22752, 24576, 342.56, 64
2026/09/20 15:24:06.628, 100, 22752, 24576, 343.64, 64
2026/09/20 15:24:07.629, 100, 22752, 24576, 344.52, 64
2026/09/20 15:24:08.629, 100, 22752, 24576, 345.70, 64
2026/09/20 15:24:09.630, 100, 22752, 24576, 342.36, 64
2026/09/20 15:24:10.631, 100, 22752, 24576, 342.23, 64
2026/09/20 15:24:11.631, 100, 22752, 24576, 342.90, 64
2026/09/20 15:24:12.632, 100, 22752, 24576, 343.14, 64
2026/09/20 15:24:13.632, 100, 22752, 24576, 342.96, 65
2026/09/20 15:24:14.632, 100, 22752, 24576, 343.73, 65
2026/09/20 15:24:15.633, 100, 22752, 24576, 346.09, 64
2026/09/20 15:24:16.633, 100, 22752, 24576, 345.94, 65
2026/09/20 15:24:17.634, 100, 22752, 24576, 341.82, 65
2026/09/20 15:24:18.634, 100, 22752, 24576, 342.37, 65
2026/09/20 15:24:19.635, 99, 22752, 24576, 342.60, 65
2026/09/20 15:24:20.635, 100, 22752, 24576, 342.72, 65
2026/09/20 15:24:21.636, 100, 22752, 24576, 343.11, 65
2026/09/20 15:24:22.636, 100, 22752, 24576, 343.39, 65
2026/09/20 15:24:23.636, 100, 22752, 24576, 346.25, 65
2026/09/20 15:24:24.637, 100, 22752, 24576, 345.42, 65
2026/09/20 15:24:25.637, 100, 22752, 24576, 342.47, 65
2026/09/20 15:24:26.638, 99, 22752, 24576, 342.38, 66
2026/09/20 15:24:27.638, 99, 22752, 24576, 342.60, 66
2026/09/20 15:24:28.639, 100, 22752, 24576, 342.57, 66
2026/09/20 15:24:29.639, 100, 22752, 24576, 342.39, 66
2026/09/20 15:24:30.640, 100, 22752, 24576, 343.09, 66
2026/09/20 15:24:31.640, 100, 22752, 24576, 345.81, 66
2026/09/20 15:24:32.640, 100, 22732, 24576, 345.18, 66
2026/09/20 15:24:33.641, 99, 22752, 24576, 342.87, 66
2026/09/20 15:24:34.641, 100, 22752, 24576, 341.79, 66
2026/09/20 15:24:35.642, 100, 22752, 24576, 341.90, 66
2026/09/20 15:24:36.642, 99, 22752, 24576, 342.96, 66
2026/09/20 15:24:37.643, 99, 22752, 24576, 341.60, 66
2026/09/20 15:24:38.643, 100, 22752, 24576, 342.90, 66
2026/09/20 15:24:39.644, 100, 22752, 24576, 345.80, 66
2026/09/20 15:24:40.644, 100, 22752, 24576, 344.61, 66
2026/09/20 15:24:41.645, 100, 22752, 24576, 342.71, 66
2026/09/20 15:24:42.645, 100, 22752, 24576, 341.91, 66
2026/09/20 15:24:43.646, 100, 22752, 24576, 342.58, 67
2026/09/20 15:24:44.646, 100, 22752, 24576, 342.92, 67
2026/09/20 15:24:45.647, 100, 22752, 24576, 342.57, 67
2026/09/20 15:24:46.647, 100, 22752, 24576, 343.46, 67
2026/09/20 15:24:47.648, 100, 22752, 24576, 345.03, 67
2026/09/20 15:24:48.648, 100, 22752, 24576, 345.29, 66
2026/09/20 15:24:49.648, 100, 22752, 24576, 343.69, 66
2026/09/20 15:24:50.649, 99, 22752, 24576, 341.92, 67
2026/09/20 15:24:51.649, 99, 22752, 24576, 342.16, 67
2026/09/20 15:24:52.649, 100, 22752, 24576, 342.02, 67
2026/09/20 15:24:53.650, 100, 22752, 24576, 342.34, 67
2026/09/20 15:24:54.650, 100, 22752, 24576, 342.60, 67
2026/09/20 15:24:55.650, 100, 22752, 24576, 345.63, 67
2026/09/20 15:24:56.651, 100, 22752, 24576, 344.98, 67
2026/09/20 15:24:57.651, 100, 22752, 24576, 344.61, 67
2026/09/20 15:24:58.652, 100, 22752, 24576, 340.38, 67
2026/09/20 15:24:59.652, 100, 22752, 24576, 341.95, 67
2026/09/20 15:25:00.653, 100, 22752, 24576, 342.83, 67
2026/09/20 15:25:01.654, 100, 22752, 24576, 342.09, 67
2026/09/20 15:25:02.654, 100, 22752, 24576, 342.27, 67
2026/09/20 15:25:03.655, 100, 22752, 24576, 344.86, 67
2026/09/20 15:25:04.655, 100, 22752, 24576, 344.80, 67
2026/09/20 15:25:05.655, 85, 22752, 24576, 346.00, 67
2026/09/20 15:25:06.656, 99, 22752, 24576, 342.18, 67
2026/09/20 15:25:07.656, 100, 22752, 24576, 342.16, 67
2026/09/20 15:25:08.657, 100, 22752, 24576, 342.20, 68
2026/09/20 15:25:09.658, 99, 22752, 24576, 342.46, 68
2026/09/20 15:25:10.658, 99, 22752, 24576, 341.62, 68
2026/09/20 15:25:11.658, 100, 22752, 24576, 344.64, 67
2026/09/20 15:25:12.660, 100, 22752, 24576, 345.69, 67
2026/09/20 15:25:13.660, 100, 22750, 24576, 345.06, 67
2026/09/20 15:25:14.661, 100, 22750, 24576, 341.45, 67
2026/09/20 15:25:15.661, 100, 22750, 24576, 342.07, 67
2026/09/20 15:25:16.662, 100, 22750, 24576, 341.87, 67
2026/09/20 15:25:17.662, 100, 22750, 24576, 341.96, 68
2026/09/20 15:25:18.663, 100, 22750, 24576, 342.09, 68
